Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
201501CP00178,1,1,2,2,29,6,3,0,0,0,3,0,11,1,2
201501CP00179,1,1,1,1,31,6,3,0,0,0,0,0,3,1,4
201501CP00180,1,1,1,2,29,6,3,0,0,0,0,0,1,1,5
201501CP00181,2,1,1,2,26,6,1,0,0,0,0,0,1,-1,-1
201501CP00182,2,1,1,1,33,6,3,0,0,0,0,0,1,1,4
201501CP00183,1,1,1,1,20,4,3,0,0,0,0,0,9,1,7
201501CP00183,2,2,2,2,35,6,3,0,0,2,0,0,9,1,3
201501CP00184,2,1,1,1,50,8,3,0,0,0,0,0,1,-1,-1
201501CP00185,1,1,1,1,36,7,3,0,0,0,0,0,3,1,3
201501CP00185,2,2,1,1,32,6,3,0,0,0,0,0,1,-1,-1
201501CP00185,2,3,2,2,32,6,3,0,0,0,0,0,1,1,3
201501CP00186,1,1,1,1,32,6,3,0,0,0,0,0,1,1,3
201501CP00187,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1,8
201501CP00188,1,1,1,2,26,6,3,0,0,0,0,0,9,1,6
201501CP00188,1,2,2,2,53,8,3,0,0,2,0,0,9,1,5
201501CP00188,1,3,2,2,72,10,3,0,0,2,0,0,9,1,3
201501CP00188,1,4,2,2,23,5,3,0,0,2,0,0,9,1,5
201501CP00189,2,1,1,1,49,8,3,0,0,0,0,0,5,1,8
201501CP00190,2,1,1,1,33,6,3,0,0,0,0,0,1,1,2
201501CP00191,1,1,1,1,57,9,3,0,0,0,0,0,8,1,1
201501CP00191,2,2,1,1,37,7,3,0,0,0,0,0,8,1,3
201501CP00192,2,1,1,1,29,6,3,0,0,0,0,0,3,1,1
201501CP00193,1,1,1,1,35,6,3,0,0,0,0,0,1,2,9
201501CP00194,1,1,3,2,28,6,2,5,9,0,0,2,0,1,6
201501CP00195,1,1,3,1,49,8,2,5,9,0,0,2,0,1,4
201501CP00196,1,1,1,1,54,8,3,0,0,0,0,0,1,1,5
201501CP00198,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,10
201501CP00199,1,1,1,1,32,6,2,0,0,0,0,0,1,1,3
201501CP00200,1,1,1,1,26,6,3,0,0,0,0,0,1,1,3
201501CP00201,1,1,1,2,26,6,3,0,0,0,0,0,1,1,1
201501CP00202,2,1,1,1,43,7,3,0,0,0,0,0,1,1,2
201501CP00203,2,1,1,1,39,7,3,0,0,0,0,0,3,1,3
201501CP00204,2,1,1,1,31,6,3,0,0,0,0,0,1,1,5
201501CP00205,2,1,1,1,51,8,3,0,0,0,0,0,5,3,4
201501CP00207,1,1,1,1,-1,-1,2,0,0,0,0,0,1,-1,-1
201501CP00208,1,1,3,1,31,6,3,1,9,0,0,2,0,1,8
201501CP00209,1,1,1,1,27,6,3,0,0,0,0,0,1,1,1
201501CP00209,1,2,3,1,25,5,3,1,9,0,0,2,0,1,9
201501CP00209,1,3,3,1,42,7,3,1,9,0,0,2,0,1,4
201501CP00210,1,1,3,2,48,8,3,1,9,0,0,2,0,-1,-1
201501CP00211,2,1,1,1,48,8,2,0,0,0,0,0,1,1,2
201501CP00212,1,1,1,1,31,6,3,0,0,0,0,0,3,1,4
201501CP00213,1,1,1,1,21,5,3,0,0,0,0,0,4,1,2
201501CP00214,1,1,1,1,38,7,3,0,0,0,0,0,3,1,3
201501CP00215,2,1,1,1,48,8,3,0,0,0,0,0,3,1,4
201501CP00216,1,1,1,2,31,6,3,0,0,0,0,0,1,-1,-1
201501CP00217,2,1,1,2,31,6,3,0,0,0,0,0,1,-1,-1
201501CP00218,2,1,1,1,29,6,3,0,0,0,0,0,1,1,4
201501CP00219,1,1,1,1,29,6,2,0,0,0,0,0,3,1,6
201501CP00220,1,1,3,1,26,6,3,9,8,0,0,2,0,1,2
201501CP00221,1,1,3,1,45,7,3,4,9,0,0,2,0,1,7
201501CP00222,1,1,1,1,29,6,3,0,0,0,0,0,9,1,3
201501CP00222,3,2,1,1,45,7,3,0,0,0,0,0,9,1,2
201501CP00223,1,1,1,1,46,8,3,0,0,0,0,0,8,1,5
201501CP00223,2,2,1,1,47,8,3,0,0,0,0,0,9,1,7
201501CP00224,1,1,1,1,44,7,3,0,0,0,0,0,3,-1,-1
201501CP00225,2,1,1,2,26,6,3,0,0,0,0,0,1,1,2
201501CP00226,1,1,3,1,45,7,3,10,9,0,0,2,0,1,5
201501CP00227,1,1,3,1,-1,-1,3,1,9,0,0,2,0,-1,-1
201501CP00229,2,1,1,1,40,7,3,0,0,0,0,0,9,1,2
201501CP00231,1,1,1,2,29,6,2,0,0,0,0,0,1,1,3
201501CP00232,2,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501CP00233,1,1,3,2,19,4,2,5,4,0,0,2,0,1,5
201501CP00234,1,1,3,1,41,7,2,4,9,0,0,2,0,1,3
201501CP00235,1,1,2,1,70,10,3,0,0,0,1,0,11,1,1
201501CP00236,1,1,1,1,25,5,3,0,0,0,0,0,4,1,3
201501CP00236,1,2,3,1,23,5,3,5,9,0,0,2,0,3,6
201501CP00237,1,1,3,1,38,7,3,4,3,0,0,2,0,1,4
201501CP00238,2,1,1,1,26,6,3,0,0,0,0,0,1,1,2
201501CP00239,2,1,1,1,49,8,3,0,0,0,0,0,3,1,1
201501CP00240,1,1,3,1,0,1,3,4,9,0,0,2,0,-1,-1
201501CP00241,2,1,1,2,79,11,3,0,0,0,0,0,1,1,9
201501CP00242,1,1,1,1,36,7,3,0,0,0,0,0,4,1,3
201501CP00242,1,2,3,2,36,7,3,10,9,0,0,2,0,1,5
201501CP00243,1,1,2,2,-1,-1,3,0,0,0,4,0,11,-1,-1
201501CP00244,1,1,1,1,31,6,3,0,0,0,0,0,1,1,8
201501CP00245,1,1,1,1,27,6,3,0,0,0,0,0,3,1,2
201501CP00245,1,2,3,1,30,6,3,4,9,0,0,2,0,1,5
201501CP00246,1,1,3,1,21,5,2,6,9,0,0,2,0,1,5
201501CP00247,1,1,3,1,23,5,3,5,3,0,0,2,0,1,2
201501CP00248,2,1,1,2,40,7,3,0,0,0,0,0,1,1,3
201501CP00249,2,1,1,1,44,7,3,0,0,0,0,0,1,-1,-1
201501CP00250,1,1,1,1,60,9,3,0,0,0,0,0,8,1,9
201501CP00250,1,2,2,1,25,5,3,0,0,2,0,0,8,1,5
201501CP00250,1,3,2,2,0,1,3,0,0,2,0,0,8,-1,-1
201501CP00251,2,1,1,1,37,7,3,0,0,0,0,0,1,1,2
201501CP00252,1,1,1,1,29,6,3,0,0,0,0,0,9,1,4
201501CP00253,1,1,3,2,42,7,3,5,9,0,0,2,0,1,7
201501CP00254,2,1,1,1,30,6,3,0,0,0,0,0,1,1,2
201501CP00255,2,1,1,2,52,8,3,0,0,0,0,0,1,1,2
201501CP00256,1,1,1,1,29,6,3,0,0,0,0,0,1,1,2
201501CP00257,1,1,2,2,49,8,3,0,0,0,1,0,11,1,1
201501CP00258,1,1,1,1,33,6,3,0,0,0,0,0,1,1,6
201501CP00259,1,1,1,2,35,6,2,0,0,0,0,0,1,1,3
201501CP00260,1,1,3,1,35,6,3,9,5,0,0,2,0,1,7
201501CP00261,1,1,3,1,36,7,3,4,3,0,0,2,0,-1,-1
201501CP00262,2,1,1,1,40,7,3,0,0,0,0,0,1,1,4
201501CP00263,1,1,3,1,35,6,3,6,9,0,0,2,0,1,2
201501CP00264,2,1,1,2,41,7,3,0,0,0,0,0,4,1,4
201501CP00265,1,1,3,2,52,8,3,6,9,0,0,2,0,1,5
201501CP00265,1,2,3,1,29,6,3,7,9,0,0,2,0,-1,-1
201501CP00266,1,1,1,1,46,8,3,0,0,0,0,0,1,1,1
201501CP00267,1,1,1,1,29,6,3,0,0,0,0,0,1,1,5
201501CP00268,1,1,1,1,42,7,3,0,0,0,0,0,9,1,2
201501CP00269,1,1,1,1,42,7,3,0,0,0,0,0,1,3,7
201501CP00270,1,1,1,1,60,9,2,0,0,0,0,0,3,1,7
201501CP00271,1,1,3,1,-1,-1,3,1,1,0,0,2,0,3,5
201501CP00272,1,1,1,1,55,8,3,0,0,0,0,0,1,1,8
201501CP00272,1,2,3,1,28,6,3,5,2,0,0,2,0,1,2
201501CP00273,1,1,3,1,21,5,3,4,3,0,0,2,0,1,6
201501CP00274,2,1,1,1,48,8,3,0,0,0,0,0,9,1,4
201501CP00275,1,1,3,1,52,8,3,1,1,0,0,2,0,-1,-1
201501CP00276,1,1,2,1,-1,-1,3,0,0,0,4,0,11,-1,-1
201501CP00277,2,1,2,2,68,10,3,0,0,0,4,0,11,1,4
201501CP00278,1,1,3,1,49,8,3,4,9,0,0,2,0,1,8
201501CP00279,2,1,1,1,46,8,3,0,0,0,0,0,1,1,9
201501CP00280,1,1,3,1,33,6,2,1,1,0,0,2,0,1,6
201501CP00281,2,1,1,1,54,8,3,0,0,0,0,0,1,1,6
201501CP00282,2,1,1,1,26,6,3,0,0,0,0,0,3,-1,-1
201501CP00283,2,1,1,1,38,7,3,0,0,0,0,0,1,1,3
201501CP00284,1,1,1,1,49,8,3,0,0,0,0,0,1,1,9
201501CP00285,1,1,1,2,26,6,3,0,0,0,0,0,1,1,2
201501CP00286,2,1,1,1,36,7,3,0,0,0,0,0,1,1,6
201501CP00287,1,1,2,2,-1,-1,3,0,0,0,3,0,11,-1,-1
201501CP00288,1,1,1,1,33,6,2,0,0,0,0,0,1,1,1
201501CP00289,1,1,2,2,20,4,3,0,0,1,0,0,9,1,4
201501CP00290,1,1,1,1,26,6,3,0,0,0,0,0,1,1,3
201501CP00291,1,1,3,1,42,7,3,1,3,0,0,2,0,-1,-1
201501CP00293,1,1,2,1,70,10,3,0,0,0,2,0,11,-1,-1
201501CW10001,1,1,3,1,68,10,3,4,1,0,0,2,0,-1,-1
201501CW10002,1,1,3,2,46,8,3,4,3,0,0,2,0,3,9
201501CW10003,1,1,1,1,18,4,3,0,0,0,0,0,3,-1,-1
201501CW10004,1,1,3,1,30,6,3,5,1,0,0,2,0,1,7
201501CW10005,1,1,3,1,-1,-1,3,5,1,0,0,2,0,1,3
201501CW10006,1,1,2,2,34,6,3,0,0,2,0,0,9,1,3
201501CW10007,1,1,3,2,20,4,3,1,3,0,0,2,0,1,6
201501CW10010,2,1,2,2,-1,-1,3,0,0,2,0,0,8,-1,-1
201501CW10011,1,1,3,1,39,7,3,1,3,0,0,2,0,-1,-1
201501CW10012,2,1,1,1,50,8,3,0,0,0,0,0,1,1,4
201501CW10013,1,1,3,1,36,7,3,9,5,0,0,2,0,1,3
201501CW10015,1,1,3,2,81,11,3,1,3,0,0,2,0,-1,-1
201501CW10016,1,1,1,1,25,5,3,0,0,0,0,0,19,1,2
201501CW10016,2,2,1,1,25,5,2,0,0,0,0,0,8,1,2
201501CW10017,2,1,1,1,49,8,3,0,0,0,0,0,5,1,2
201501CW10018,1,1,1,1,24,5,3,0,0,0,0,0,9,1,3
201501CW10019,1,1,1,1,29,6,3,0,0,0,0,0,3,1,4
201501CW10020,1,1,1,1,47,8,3,0,0,0,0,0,5,1,2
201501CW10021,1,1,3,2,25,5,2,5,3,0,0,2,0,1,5
201501CW10023,1,1,1,1,43,7,3,0,0,0,0,0,9,1,5
201501CW10026,2,1,1,1,22,5,3,0,0,0,0,0,4,1,5
201501CW10027,1,1,1,1,30,6,3,0,0,0,0,0,9,-1,-1
201501CW10027,2,2,1,1,23,5,3,0,0,0,0,0,3,1,5
201501CW10029,1,1,3,2,41,7,3,4,1,0,0,2,0,-1,-1
201501CW10030,1,1,1,1,29,6,3,0,0,0,0,0,9,1,2
201501CW10031,2,1,1,1,26,6,3,0,0,0,0,0,3,1,3
201501CW10032,1,1,3,1,64,9,3,4,3,0,0,2,0,1,8
201501CW10034,2,1,1,1,45,7,3,0,0,0,0,0,1,1,1
201501CW10036,2,1,1,1,43,7,3,0,0,0,0,0,1,2,7
201501CW10037,2,1,1,1,47,8,3,0,0,0,0,0,1,1,2
201501CW10038,1,1,1,2,-1,-1,3,0,0,0,0,0,3,1,5
201501CW10039,1,1,3,1,63,9,3,9,9,0,0,2,0,1,5
201501CW10040,2,1,1,1,39,7,3,0,0,0,0,0,3,-1,-1
201501CW10041,1,1,3,1,30,6,3,5,3,0,0,2,0,1,4
201501CW10042,2,1,1,1,26,6,3,0,0,0,0,0,3,1,2
201501CW10044,1,1,3,1,33,6,3,4,3,0,0,2,0,-1,-1
201501CW10048,1,1,3,1,38,7,3,5,2,0,0,2,0,-1,-1
201501CW10049,2,1,1,1,62,9,3,0,0,0,0,0,1,1,3
201501CW10050,1,1,1,1,-1,-1,3,0,0,0,0,0,2,-1,-1
201501CW10051,1,1,1,1,43,7,3,0,0,0,0,0,3,1,5
201501CW10051,1,2,3,2,20,4,3,1,1,0,0,2,0,1,6
201501CW10052,1,1,1,1,29,6,3,0,0,0,0,0,5,3,3
201501CW10053,2,1,1,1,28,6,3,0,0,0,0,0,3,1,4
201501CW10054,1,1,3,2,23,5,2,1,1,0,0,2,0,1,3
201501CW10055,1,1,3,2,-1,-1,3,5,1,0,0,2,0,1,7
201501CW10056,1,1,1,1,36,7,3,0,0,0,0,0,9,1,1
201501CW10056,1,3,2,1,24,5,3,0,0,1,0,0,9,1,3
201501CW10056,2,2,1,1,24,5,3,0,0,0,0,0,9,1,1
201501CW10056,2,4,2,1,19,4,3,0,0,1,0,0,9,1,1
201501CW10057,2,1,1,1,30,6,3,0,0,0,0,0,1,1,3
201501CW10058,1,1,2,2,72,10,3,0,0,0,3,0,11,-1,-1
201501CW10059,2,1,1,1,-1,-1,3,0,0,0,0,0,5,1,6
201501CW10060,1,1,3,2,47,8,3,4,2,0,0,2,0,2,9
201501CW10061,1,1,1,1,44,7,3,0,0,0,0,0,8,1,6
201501CW10061,2,2,1,1,34,6,3,0,0,0,0,0,1,1,3
201501CW10063,1,1,1,1,27,6,3,0,0,0,0,0,9,1,3
201501CW10063,1,2,2,2,22,5,3,0,0,1,0,0,9,1,1
201501CW10063,2,3,1,1,26,6,3,0,0,0,0,0,9,1,3
201501CW10063,3,4,1,1,24,5,3,0,0,0,0,0,9,1,7
201501CW10065,1,1,1,1,58,9,3,0,0,0,0,0,1,1,7
201501CW10069,2,1,1,2,50,8,3,0,0,0,0,0,8,1,3
201501CW10071,2,1,1,1,37,7,3,0,0,0,0,0,1,1,7
201501CW10072,1,1,3,2,21,5,3,1,2,0,0,2,0,1,7
201501CW10073,1,1,1,1,47,8,3,0,0,0,0,0,4,1,3
201501CW10074,1,1,1,1,24,5,3,0,0,0,0,0,9,1,2
201501CW10074,1,2,2,1,26,6,3,0,0,1,0,0,9,1,2
201501CW10074,1,3,2,2,-1,-1,3,0,0,2,0,0,9,1,2
201501CW10075,1,1,2,1,73,10,3,0,0,0,3,0,11,1,1
201501CW10078,1,1,3,1,77,11,2,5,3,0,0,2,0,1,3
201501CW10082,1,1,2,1,41,7,3,0,0,0,4,0,11,1,5
201501CW10084,1,1,3,2,73,10,2,1,1,0,0,2,0,1,6
201501CW10085,2,1,1,1,29,6,3,0,0,0,0,0,9,1,2
201501CW10088,1,1,3,2,84,11,3,6,9,0,0,2,0,1,10
201501CW10089,1,1,3,2,59,9,3,1,1,0,0,2,0,1,8
201501CW10090,2,1,1,1,28,6,3,0,0,0,0,0,3,1,6
201501CW10091,2,1,1,1,53,8,3,0,0,0,0,0,5,1,9
201501CW10092,1,1,3,1,31,6,3,4,2,0,0,2,0,1,4
201501CW10093,1,1,2,2,48,8,3,0,0,0,3,0,11,-1,-1
201501CW10094,2,1,3,1,-1,-1,3,9,5,0,0,2,0,1,1
201501CW10095,1,1,1,1,47,8,3,0,0,0,0,0,3,-1,-1
201501CW10097,2,1,1,1,27,6,3,0,0,0,0,0,3,1,2
201501CW10097,2,2,2,2,25,5,3,0,0,0,0,0,3,1,2
201501CW10098,1,1,3,1,56,9,2,9,8,0,0,2,0,1,7
201501CW10099,1,1,3,2,32,6,3,1,1,0,0,2,0,1,5
201501CW10099,1,2,3,2,1,1,3,1,1,0,0,2,0,1,5
201501CW10101,1,1,2,2,19,4,3,0,0,0,4,0,11,3,9
201501CW10102,1,1,3,1,28,6,3,4,3,0,0,2,0,-1,-1
201501CW10103,1,1,1,1,53,8,3,0,0,0,0,0,8,1,9
201501CW10103,1,2,2,1,45,7,3,0,0,2,0,0,8,1,3
201501CW10103,1,3,2,1,31,6,3,0,0,2,0,0,8,1,3
201501CW10104,2,1,1,1,24,5,3,0,0,0,0,0,3,1,1
201501CW10105,1,1,1,1,46,8,3,0,0,0,0,0,9,1,5
201501CW10107,1,1,3,2,28,6,3,1,3,0,0,2,0,-1,-1
201501CW10108,1,1,1,1,63,9,3,0,0,0,0,0,8,-1,-1
201501CW10109,1,1,1,1,24,5,3,0,0,0,0,0,3,1,5
201501CW10110,2,1,1,1,39,7,3,0,0,0,0,0,1,-1,-1
201501CW10111,1,1,1,1,26,6,3,0,0,0,0,0,5,1,1
201501CW10112,1,1,3,2,-1,-1,3,4,1,0,0,2,0,3,7
201501CW10113,1,1,1,1,48,8,3,0,0,0,0,0,1,1,5
201501CW10114,1,1,1,1,27,6,3,0,0,0,0,0,3,1,2
201501CW10116,1,1,1,1,25,5,3,0,0,0,0,0,1,1,5
201501CW10118,2,1,1,1,38,7,3,0,0,0,0,0,1,1,2
201501CW10120,1,1,1,1,22,5,3,0,0,0,0,0,3,-1,-1
201501CW10123,2,1,1,1,37,7,3,0,0,0,0,0,1,1,5
201501CW10124,1,1,3,1,50,8,3,1,1,0,0,2,0,-1,-1
201501CW10125,2,1,1,1,45,7,3,0,0,0,0,0,1,1,4
201501CW10126,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,2
201501CW10127,1,1,2,2,34,6,2,0,0,0,2,0,11,1,3
201501CW10128,1,1,1,1,36,7,3,0,0,0,0,0,1,1,4
201501CW10130,1,1,3,1,-1,-1,3,4,1,0,0,2,0,1,3
201501CW10131,2,1,1,2,49,8,3,0,0,0,0,0,1,1,3
201501CW10132,1,1,3,1,-1,-1,2,4,1,0,0,2,0,-1,-1
201501CW10133,2,1,1,2,71,10,3,0,0,0,0,0,9,1,9
201501CW10134,2,1,1,1,24,5,3,0,0,0,0,0,1,1,5
201501CW10136,1,1,1,1,27,6,3,0,0,0,0,0,2,1,2
201501CW10137,2,1,1,1,29,6,3,0,0,0,0,0,1,-1,-1
201501CW10138,1,1,1,1,41,7,3,0,0,0,0,0,9,1,9
201501CW10139,1,1,3,2,20,4,3,5,3,0,0,2,0,-1,-1
201501CW10140,2,1,1,1,41,7,3,0,0,0,0,0,5,1,5
201501CW10141,1,1,1,2,32,6,3,0,0,0,0,0,4,1,3
201501CW10142,2,1,1,2,34,6,2,0,0,0,0,0,5,1,3
201501CW10143,1,1,1,1,50,8,3,0,0,0,0,0,1,1,6
201501CW10144,1,1,1,2,39,7,3,0,0,0,0,0,1,1,5
201501CW10146,2,1,1,1,33,6,3,0,0,0,0,0,3,1,6
201501CW10146,2,2,2,1,40,7,3,0,0,0,0,0,3,1,6
201501CW10148,1,1,1,1,23,5,3,0,0,0,0,0,9,1,3
201501CW10149,2,1,1,1,27,6,3,0,0,0,0,0,2,1,3
201501CW10150,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
201501CW10151,1,1,1,2,36,7,3,0,0,0,0,0,9,1,1
201501CW10152,1,1,3,1,27,6,3,6,9,0,0,2,0,1,6
201501CW10153,1,1,3,2,31,6,3,1,3,0,0,2,0,1,2
201501CW10154,1,1,3,2,-1,-1,3,1,3,0,0,2,0,-1,-1
201501CW10155,1,1,1,1,17,4,3,0,0,0,0,0,3,3,5
201501CW10155,1,2,3,1,26,6,3,1,1,0,0,2,0,1,8
201501CW10156,1,1,3,1,40,7,3,1,3,0,0,2,0,-1,-1
201501CW10157,1,1,3,1,78,11,3,5,3,0,0,2,0,3,7
201501CW10158,1,1,3,1,41,7,3,9,8,0,0,2,0,1,1
201501CW10159,1,1,3,1,54,8,3,5,1,0,0,2,0,1,5
201501CW10160,2,1,1,1,30,6,3,0,0,0,0,0,5,1,6
201501CW10161,1,1,1,2,18,4,3,0,0,0,0,0,1,1,2
201501CW10163,1,1,2,2,49,8,3,0,0,0,3,0,11,1,2
201501CW10164,2,1,1,1,25,5,3,0,0,0,0,0,3,1,1
201501CW10165,2,1,1,1,26,6,3,0,0,0,0,0,3,1,1
201501CW10166,2,1,1,1,25,5,3,0,0,0,0,0,3,-1,-1
201501CW10167,1,1,2,1,35,6,3,0,0,2,0,0,9,1,5
201501CW10169,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
201501CW10170,1,1,3,2,37,7,3,4,1,0,0,2,0,-1,-1
201501CW10172,3,1,1,1,26,6,3,0,0,0,0,0,1,1,4
201501CW10173,2,1,1,1,80,11,3,0,0,0,0,0,9,1,1
201501CW10174,1,1,3,1,11,3,3,4,2,0,0,2,0,-1,-1
201501CW10175,1,1,2,2,16,4,3,0,0,0,2,0,11,2,10
201501CW10176,1,1,3,1,14,3,3,5,1,0,0,2,0,-1,-1
201501CW10179,2,1,1,1,51,8,3,0,0,0,0,0,21,3,6
201501CW10180,1,1,3,2,16,4,2,5,1,0,0,2,0,1,3
201501CW10183,1,1,3,1,41,7,3,9,6,0,0,2,0,1,4
201501CW10184,2,1,1,1,52,8,2,0,0,0,0,0,5,1,6
201501CW10186,1,1,3,2,20,4,3,5,1,0,0,2,0,1,10
201501CW10186,1,2,3,2,21,5,3,5,1,0,0,2,0,1,7
201501CW10188,1,1,3,2,24,5,3,5,1,0,0,2,0,1,2
201501CW10189,1,1,1,1,36,7,3,0,0,0,0,0,3,1,3
201501CW10192,1,1,3,1,29,6,2,1,1,0,0,2,0,1,7
201501CW10193,2,1,1,1,23,5,3,0,0,0,0,0,9,1,10
201501CW10193,2,2,2,1,25,5,3,0,0,1,0,0,9,1,1
201501CW10194,1,1,1,1,21,5,3,0,0,0,0,0,9,1,4
201501CW10194,1,2,2,1,21,5,3,0,0,1,0,0,9,1,6
201501CW10194,2,3,1,1,64,9,3,0,0,0,0,0,9,1,5
201501CW10195,2,1,1,1,25,5,3,0,0,0,0,0,9,1,1
201501CW10197,1,1,1,2,26,6,3,0,0,0,0,0,9,1,5
201501CW10197,1,2,2,2,6,2,3,0,0,2,0,0,9,1,5
201501CW10199,1,1,3,2,53,8,3,1,3,0,0,2,0,1,7
201501CW10200,2,1,1,1,30,6,3,0,0,0,0,0,1,1,3
201501CW10201,1,1,3,2,33,6,2,5,1,0,0,2,0,1,5
201501CW10203,1,1,1,1,59,9,3,0,0,0,0,0,5,1,3
201501CW10205,2,1,1,1,32,6,3,0,0,0,0,0,3,1,2
201501CW10206,1,1,1,1,44,7,3,0,0,0,0,0,5,1,3
201501CW10206,1,2,3,1,68,10,3,4,2,0,0,2,0,1,3
201501CW10208,1,1,1,1,19,4,3,0,0,0,0,0,3,1,4
201501CW10209,1,1,3,2,45,7,3,5,1,0,0,2,0,1,4
201501CW10211,1,1,3,2,47,8,3,6,9,0,0,2,0,1,3
201501CW10213,1,1,3,2,42,7,3,5,1,0,0,2,0,1,2
201501CW10214,1,1,1,1,29,6,3,0,0,0,0,0,3,1,2
201501CW10215,1,1,1,1,-1,-1,2,0,0,0,0,0,5,-1,-1
201501CW10216,1,1,1,1,49,8,3,0,0,0,0,0,8,1,4
201501CW10216,2,2,1,2,46,8,3,0,0,0,0,0,9,-1,-1
201501CW10216,2,3,2,1,44,7,3,0,0,2,0,0,9,-1,-1
201501CW10216,2,4,2,1,40,7,3,0,0,1,0,0,9,-1,-1
201501CW10220,2,1,1,2,48,8,3,0,0,0,0,0,3,1,5
201501CW10221,1,1,3,2,46,8,3,4,3,0,0,2,0,-1,-1
201501CW10223,1,1,2,2,31,6,3,0,0,0,3,0,11,1,1
201501CW10224,2,1,1,1,31,6,2,0,0,0,0,0,1,1,2
201501CW10225,1,1,3,1,39,7,2,5,2,0,0,2,0,1,3
201501CW10226,1,1,2,2,84,11,3,0,0,0,4,0,11,1,4
201501CW10227,1,1,1,1,41,7,3,0,0,0,0,0,1,-1,-1
201501CW10228,1,1,1,2,30,6,3,0,0,0,0,0,3,1,6
201501CW10229,2,1,1,1,27,6,3,0,0,0,0,0,1,1,3
201501CW10230,2,1,1,1,46,8,3,0,0,0,0,0,5,1,6
201501CW10231,1,1,1,1,26,6,3,0,0,0,0,0,9,1,2
201501CW10232,2,1,1,1,26,6,3,0,0,0,0,0,1,1,3
201501CW10233,1,1,3,2,26,6,3,1,3,0,0,2,0,1,5
201501CW10235,1,1,3,2,57,9,3,4,1,0,0,2,0,1,2
201501CW10236,1,1,1,1,33,6,3,0,0,0,0,0,4,-1,-1
201501CW10237,1,1,3,2,55,8,3,1,3,0,0,2,0,1,7
201501CW10238,1,1,3,2,26,6,3,1,1,0,0,2,0,1,8
201501CW10239,1,1,1,2,34,6,3,0,0,0,0,0,2,1,8
201501CW10240,1,1,3,2,53,8,3,1,1,0,0,2,0,1,2
201501CW10241,1,1,1,1,34,6,3,0,0,0,0,0,9,1,8
201501CW10243,1,1,3,1,18,4,3,5,2,0,0,2,0,-1,-1
201501CW10244,2,1,1,1,40,7,3,0,0,0,0,0,1,1,6
201501CW10246,1,1,2,2,46,8,2,0,0,0,1,0,11,1,4
201501CW10247,1,1,3,1,-1,-1,2,5,1,0,0,2,0,-1,-1
201501CW10248,1,1,3,2,92,11,3,1,1,0,0,2,0,1,7
201501CW10250,1,1,1,1,34,6,3,0,0,0,0,0,9,1,8
201501CW10251,1,1,3,2,54,8,3,1,3,0,0,2,0,1,3
201501CW10252,1,1,2,1,36,7,3,0,0,2,0,0,8,1,6
201501CW10252,1,2,2,2,44,7,3,0,0,2,0,0,8,1,1
201501CW10253,2,1,1,1,24,5,3,0,0,0,0,0,8,1,2
201501CW10254,2,1,2,2,70,10,3,0,0,0,4,0,11,1,6
201501CW10254,2,2,2,2,51,8,3,0,0,0,3,0,11,1,8
201501CW10255,2,1,1,1,50,8,3,0,0,0,0,0,1,-1,-1
201501CW10256,1,1,2,1,71,10,3,0,0,0,4,0,11,1,2
201501CW10257,1,1,1,2,39,7,3,0,0,0,0,0,3,1,5
201501CW10258,1,1,1,1,36,7,3,0,0,0,0,0,8,1,3
201501CW10258,2,2,1,1,42,7,3,0,0,0,0,0,8,1,7
201501CW10259,1,1,2,2,64,9,3,0,0,0,4,0,11,-1,-1
201501CW10260,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
201501CW10260,1,2,2,1,-1,-1,2,0,0,1,0,0,9,-1,-1
201501CW10260,1,3,2,1,-1,-1,2,0,0,2,0,0,9,-1,-1
201501CW10261,2,1,2,2,21,5,3,0,0,1,0,0,9,1,2
201501CW10262,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,8
201501CW10263,2,1,1,1,29,6,3,0,0,0,0,0,3,1,9
201501CW10264,2,1,2,2,38,7,3,0,0,0,4,0,11,1,2
201501CW10265,1,1,1,1,23,5,3,0,0,0,0,0,1,1,6
201501CW10266,2,1,1,1,55,8,3,0,0,0,0,0,1,1,7
201501CW10269,2,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501CW10270,1,1,2,1,76,11,3,0,0,0,3,0,11,1,4
201501CW10271,2,1,1,1,45,7,3,0,0,0,0,0,5,1,2
201501CW10272,1,1,3,1,49,8,3,5,3,0,0,2,0,1,9
201501CW10273,1,1,3,1,28,6,3,5,1,0,0,2,0,1,6
201501CW10275,2,1,1,1,22,5,3,0,0,0,0,0,1,1,4
